User ID,Date,Day,Show,Season,Episode,Time Watched,Gender,Completed,Time of Day
96099,2/10/2019,Sunday,Orange Is The New Black,1,7,39,Male,0,1
114634,2/10/2019,Sunday,Orange Is The New Black,2,5,1,Male,0,0
13479,2/10/2019,Sunday,Orange Is The New Black,3,10,36,Male,0,1
59896,2/10/2019,Sunday,Orange Is The New Black,1,9,19,Female,0,0
97634,2/10/2019,Sunday,Orange Is The New Black,1,4,59,Male,1,0
10553,2/10/2019,Sunday,Orange Is The New Black,3,4,28,Female,0,0
5817,2/10/2019,Sunday,Orange Is The New Black,3,6,23,Female,0,0
13749,2/10/2019,Sunday,Orange Is The New Black,5,6,7,Female,0,1
99564,2/10/2019,Sunday,Orange Is The New Black,4,3,27,Female,0,1
95268,2/10/2019,Sunday,Orange Is The New Black,1,1,11,Male,0,0
32391,2/10/2019,Sunday,Orange Is The New Black,3,6,1,Male,0,1
69344,2/10/2019,Sunday,Orange Is The New Black,1,8,52,Male,1,1
106912,2/10/2019,Sunday,Orange Is The New Black,2,10,35,Male,0,1
78476,2/10/2019,Sunday,Orange Is The New Black,1,3,48,Male,0,0
66349,2/10/2019,Sunday,Orange Is The New Black,1,6,35,Female,0,1
89550,2/10/2019,Sunday,Orange Is The New Black,2,3,8,Male,0,1
29118,2/10/2019,Sunday,Orange Is The New Black,2,2,29,Male,0,1
100239,2/10/2019,Sunday,Orange Is The New Black,1,10,15,Male,0,0
97055,2/10/2019,Sunday,Orange Is The New Black,4,3,29,Male,0,1
36649,2/10/2019,Sunday,Orange Is The New Black,3,1,49,Male,0,1
51274,2/10/2019,Sunday,Orange Is The New Black,2,3,24,Female,0,1
113705,2/10/2019,Sunday,Orange Is The New Black,5,4,9,Male,0,1
51181,2/10/2019,Sunday,Orange Is The New Black,4,6,38,Male,0,0
66341,2/10/2019,Sunday,Orange Is The New Black,3,10,16,Male,0,0
25626,2/10/2019,Sunday,Orange Is The New Black,4,2,40,Female,0,0
122984,2/10/2019,Sunday,Orange Is The New Black,2,3,31,Male,0,1
34628,2/10/2019,Sunday,Orange Is The New Black,3,5,47,Female,0,1
84894,2/10/2019,Sunday,Orange Is The New Black,4,9,53,Male,1,0
49581,2/10/2019,Sunday,Orange Is The New Black,5,5,13,Female,0,0
48886,2/10/2019,Sunday,Orange Is The New Black,3,1,3,Female,0,1
93653,2/10/2019,Sunday,Orange Is The New Black,4,8,6,Female,0,1
110039,2/10/2019,Sunday,Orange Is The New Black,3,6,47,Male,0,1
92921,2/10/2019,Sunday,Orange Is The New Black,3,9,44,Male,0,0
43158,2/10/2019,Sunday,Orange Is The New Black,3,8,36,Female,0,1
81350,2/10/2019,Sunday,Orange Is The New Black,1,7,2,Male,0,1
99810,2/10/2019,Sunday,Orange Is The New Black,4,3,21,Female,0,1
120428,2/10/2019,Sunday,Orange Is The New Black,5,10,16,Female,0,1
22820,2/10/2019,Sunday,Orange Is The New Black,3,10,6,Male,0,0
11828,2/10/2019,Sunday,Orange Is The New Black,3,8,1,Male,0,1
2661,2/10/2019,Sunday,Orange Is The New Black,1,10,13,Male,0,0
153,2/10/2019,Sunday,Orange Is The New Black,4,9,49,Female,0,1
25826,2/10/2019,Sunday,Orange Is The New Black,4,7,5,Female,0,1
93858,2/10/2019,Sunday,Orange Is The New Black,3,1,15,Female,0,0
4564,2/10/2019,Sunday,Orange Is The New Black,2,2,29,Female,0,0
71953,2/10/2019,Sunday,Orange Is The New Black,3,8,49,Female,0,0
25384,2/10/2019,Sunday,Orange Is The New Black,3,7,43,Male,0,1
66094,2/10/2019,Sunday,Orange Is The New Black,4,8,7,Male,0,1
87848,2/10/2019,Sunday,Orange Is The New Black,3,7,6,Female,0,0
28355,2/10/2019,Sunday,Orange Is The New Black,5,8,1,Female,0,0
63953,2/10/2019,Sunday,Orange Is The New Black,1,10,24,Male,0,0
14954,2/10/2019,Sunday,Orange Is The New Black,2,5,5,Male,0,1
115732,2/10/2019,Sunday,Orange Is The New Black,3,6,16,Male,0,1
51163,2/10/2019,Sunday,Orange Is The New Black,3,3,54,Male,1,0
6776,2/10/2019,Sunday,Orange Is The New Black,2,9,51,Female,1,1
38126,2/10/2019,Sunday,Orange Is The New Black,1,5,41,Male,0,1
84498,2/10/2019,Sunday,Orange Is The New Black,1,9,38,Female,0,0
114840,2/10/2019,Sunday,Orange Is The New Black,4,8,51,Female,1,0
111622,2/10/2019,Sunday,Orange Is The New Black,4,4,10,Male,0,0
124896,2/10/2019,Sunday,Orange Is The New Black,1,4,34,Female,0,1
59397,2/10/2019,Sunday,Orange Is The New Black,1,7,42,Female,0,1
74571,2/10/2019,Sunday,Orange Is The New Black,1,7,40,Female,0,0
49945,2/10/2019,Sunday,Orange Is The New Black,1,7,18,Male,0,1
86356,2/10/2019,Sunday,Orange Is The New Black,3,5,30,Female,0,1
78318,2/10/2019,Sunday,Orange Is The New Black,5,8,24,Male,0,0
22229,2/10/2019,Sunday,Parks & Rec,2,3,26,Male,1,1
5341,2/10/2019,Sunday,Parks & Rec,3,8,18,Male,0,1
101432,2/10/2019,Sunday,Parks & Rec,5,4,21,Female,0,1
74337,2/10/2019,Sunday,Parks & Rec,1,2,9,Male,0,0
71004,2/10/2019,Sunday,Parks & Rec,2,6,16,Male,0,1
58729,2/10/2019,Sunday,Parks & Rec,3,2,4,Female,0,0
57058,2/10/2019,Sunday,Parks & Rec,4,6,21,Male,0,0
100697,2/10/2019,Sunday,Parks & Rec,5,3,8,Female,0,0
39112,2/10/2019,Sunday,Parks & Rec,2,1,20,,0,0
84007,2/10/2019,Sunday,Parks & Rec,2,8,20,Male,0,1
110953,2/10/2019,Sunday,Parks & Rec,3,1,15,Male,0,1
97227,2/10/2019,Sunday,Parks & Rec,1,4,9,Female,0,0
122895,2/10/2019,Sunday,Parks & Rec,4,2,14,Female,0,0
9909,2/10/2019,Sunday,Parks & Rec,4,7,28,Male,1,1
21779,2/10/2019,Sunday,Parks & Rec,4,10,29,Female,1,0
116,2/10/2019,Sunday,Parks & Rec,5,3,16,Male,0,0
114660,2/10/2019,Sunday,Parks & Rec,2,6,4,Male,0,1
109213,2/10/2019,Sunday,Parks & Rec,5,1,6,Male,0,0
33679,2/10/2019,Sunday,Parks & Rec,4,10,8,Female,0,1
85168,2/10/2019,Sunday,Parks & Rec,2,9,21,Female,0,0
90521,2/10/2019,Sunday,Parks & Rec,2,5,24,Female,0,0
84680,2/10/2019,Sunday,Parks & Rec,2,2,27,Female,1,0
96787,2/10/2019,Sunday,Parks & Rec,1,9,4,Female,0,0
74843,2/10/2019,Sunday,Parks & Rec,4,7,19,Male,0,0
8592,2/10/2019,Sunday,Parks & Rec,4,2,22,Male,0,1
74707,2/10/2019,Sunday,Parks & Rec,3,4,26,Female,1,1
14299,2/10/2019,Sunday,Parks & Rec,5,6,24,Male,0,1
114849,2/10/2019,Sunday,Parks & Rec,1,8,5,Male,0,0
98591,2/10/2019,Sunday,Parks & Rec,4,3,14,Female,0,0
29952,2/10/2019,Sunday,Parks & Rec,4,9,29,Male,1,0
41503,2/10/2019,Sunday,Parks & Rec,1,10,7,Male,0,1
51552,2/10/2019,Sunday,Parks & Rec,3,6,30,Male,1,1
6432,2/10/2019,Sunday,Parks & Rec,2,6,23,Male,0,1
19535,2/10/2019,Sunday,Parks & Rec,3,8,16,Male,0,1
83444,2/10/2019,Sunday,Parks & Rec,2,1,25,Female,0,1
18074,2/10/2019,Sunday,Parks & Rec,4,3,7,Female,0,0
94162,2/10/2019,Sunday,Parks & Rec,3,9,17,Female,0,1
90533,2/10/2019,Sunday,Parks & Rec,2,2,14,Male,0,0
110690,2/10/2019,Sunday,Parks & Rec,3,1,1,Male,0,1
32697,2/10/2019,Sunday,Parks & Rec,2,8,21,Female,0,1
202,2/10/2019,Sunday,Parks & Rec,3,8,4,Female,0,1
62384,2/10/2019,Sunday,Parks & Rec,3,6,27,Male,1,0
101828,2/10/2019,Sunday,Parks & Rec,4,8,11,Female,0,0
1121,2/10/2019,Sunday,Parks & Rec,5,7,26,Female,1,0
82820,2/10/2019,Sunday,Parks & Rec,5,7,18,Female,0,1
27393,2/10/2019,Sunday,Parks & Rec,1,5,17,Male,0,0
1470,2/10/2019,Sunday,Parks & Rec,3,1,22,Male,0,1
9013,2/10/2019,Sunday,Parks & Rec,1,8,22,Female,0,1
1447,2/10/2019,Sunday,Parks & Rec,5,10,7,Female,0,0
6959,2/10/2019,Sunday,Parks & Rec,2,2,2,Female,0,1
64046,2/10/2019,Sunday,Parks & Rec,1,8,30,Male,1,0
51063,2/10/2019,Sunday,Parks & Rec,3,3,16,Male,0,1
12925,2/10/2019,Sunday,Parks & Rec,2,4,18,Female,0,0
117890,2/10/2019,Sunday,Parks & Rec,3,6,26,Male,1,1
73485,2/10/2019,Sunday,Parks & Rec,3,3,11,Male,0,1
77908,2/10/2019,Sunday,Parks & Rec,5,8,20,Female,0,0
87029,2/10/2019,Sunday,Parks & Rec,5,5,9,Female,0,1
39720,2/10/2019,Sunday,Parks & Rec,1,3,14,Male,0,1
63408,2/10/2019,Sunday,Parks & Rec,2,3,25,Female,0,0
98569,2/10/2019,Sunday,Parks & Rec,2,1,4,Male,0,1
15559,2/10/2019,Sunday,Parks & Rec,1,8,15,Female,0,1
91091,2/10/2019,Sunday,Parks & Rec,4,3,27,Male,1,0
4749,2/10/2019,Sunday,Parks & Rec,1,1,11,Male,0,1
111467,2/10/2019,Sunday,American Horror Story,5,8,29,Male,1,0
62107,2/10/2019,Sunday,American Horror Story,5,3,12,Female,0,0
16914,2/10/2019,Sunday,American Horror Story,5,,26,Male,1,0
93665,2/10/2019,Sunday,American Horror Story,1,1,11,Male,0,1
121270,2/10/2019,Sunday,American Horror Story,2,7,15,Female,0,1
75677,2/10/2019,Sunday,American Horror Story,3,5,10,Male,0,1
51432,2/10/2019,Sunday,American Horror Story,5,6,21,Male,0,1
35876,2/10/2019,Sunday,American Horror Story,1,10,7,Male,0,0
13310,2/10/2019,Sunday,American Horror Story,3,1,2,Male,0,0
40846,2/10/2019,Sunday,American Horror Story,1,8,20,Male,0,0
98062,2/10/2019,Sunday,American Horror Story,5,10,26,Male,1,0
81862,2/10/2019,Sunday,American Horror Story,1,7,15,Male,0,0
6852,2/10/2019,Sunday,American Horror Story,1,7,19,Male,0,1
123802,2/10/2019,Sunday,American Horror Story,2,3,13,Female,0,1
110482,2/10/2019,Sunday,American Horror Story,3,6,1,Female,0,
101676,2/10/2019,Sunday,American Horror Story,1,10,25,Female,0,
117213,2/10/2019,Sunday,American Horror Story,1,9,1,Male,0,1
104670,2/10/2019,Sunday,American Horror Story,1,7,15,Male,0,1
14377,2/10/2019,Sunday,American Horror Story,1,9,1,Male,0,0
25944,2/10/2019,Sunday,American Horror Story,3,3,3,Female,0,1
120070,2/10/2019,Sunday,American Horror Story,1,1,50,Female,1,0
86817,2/10/2019,Sunday,American Horror Story,4,1,10,Male,0,1
27589,2/10/2019,Sunday,American Horror Story,2,4,40,Female,0,0
102847,2/10/2019,Sunday,American Horror Story,5,3,70,Female,0,1
21753,2/10/2019,Sunday,American Horror Story,3,2,90,Male,0,0
3288,2/10/2019,Sunday,American Horror Story,4,6,15,Male,0,0
95642,2/10/2019,Sunday,American Horror Story,1,9,7,Male,0,1
114137,2/10/2019,Sunday,American Horror Story,1,2,12,Male,0,0
109109,2/10/2019,Sunday,American Horror Story,4,6,7,Female,0,0
102217,2/10/2019,Sunday,American Horror Story,5,6,5,Male,0,1
122775,2/10/2019,Sunday,American Horror Story,5,10,3,Female,0,1
104432,2/10/2019,Sunday,American Horror Story,4,10,14,Male,0,1
14446,2/10/2019,Sunday,American Horror Story,3,10,30,Male,1,1
102185,2/10/2019,Sunday,American Horror Story,3,9,21,Female,0,0
10734,2/10/2019,Sunday,American Horror Story,1,5,16,Male,0,0
78775,2/10/2019,Sunday,American Horror Story,5,10,24,Male,0,0
77687,2/10/2019,Sunday,American Horror Story,5,1,17,Female,0,0
124203,2/10/2019,Sunday,American Horror Story,4,5,25,Male,0,0
107034,2/10/2019,Sunday,American Horror Story,2,1,17,Male,0,0
78588,2/10/2019,Sunday,American Horror Story,3,5,28,Male,1,
62893,2/10/2019,Sunday,American Horror Story,5,9,26,Female,1,0
30208,2/10/2019,Sunday,American Horror Story,2,9,11,Male,0,0
97067,2/10/2019,Sunday,American Horror Story,3,7,9,Male,0,0
102824,2/10/2019,Sunday,American Horror Story,3,1,13,Female,0,0
57144,2/10/2019,Sunday,American Horror Story,5,3,2,Female,0,1
13080,2/10/2019,Sunday,American Horror Story,,3,10,Female,0,0
11986,2/10/2019,Sunday,American Horror Story,4,6,29,Female,1,0
26235,2/10/2019,Sunday,American Horror Story,4,7,26,Male,1,0
62404,2/10/2019,Sunday,American Horror Story,2,2,24,Male,0,0
34622,2/10/2019,Sunday,American Horror Story,4,5,12,Female,0,0
115253,2/10/2019,Sunday,American Horror Story,4,7,26,Female,1,0
9316,2/10/2019,Sunday,American Horror Story,1,5,24,Male,0,1
14247,2/10/2019,Sunday,American Horror Story,3,3,12,Female,0,1
42638,2/10/2019,Sunday,American Horror Story,5,4,16,Male,0,0
74683,2/10/2019,Sunday,American Horror Story,5,1,25,Male,0,1
50411,2/10/2019,Sunday,American Horror Story,1,5,30,Male,1,0
14108,2/10/2019,Sunday,American Horror Story,1,8,30,Male,1,0
26400,2/10/2019,Sunday,American Horror Story,5,4,25,Male,0,0
82235,2/10/2019,Sunday,American Horror Story,3,8,12,Male,0,0
105735,2/10/2019,Sunday,American Horror Story,2,6,22,Female,0,1
8500,2/10/2019,Sunday,American Horror Story,2,6,9,Male,0,0
71219,2/10/2019,Sunday,American Horror Story,4,1,5,Male,0,0
32572,2/10/2019,Sunday,American Horror Story,3,3,4,Female,0,1
106101,2/10/2019,Sunday,American Horror Story,4,10,30,Female,,0
49286,2/10/2019,Sunday,American Horror Story,,8,17,Male,,0
116088,2/10/2019,Sunday,American Horror Story,,2,19,Female,,1
24237,2/10/2019,Sunday,American Horror Story,,3,1,Female,,1
86350,2/10/2019,Sunday,American Horror Story,2,10,14,Female,,0
3109,2/10/2019,Sunday,American Horror Story,3,7,7,Male,,1
73411,2/10/2019,Sunday,American Horror Story,1,10,3,Male,,
42056,2/10/2019,Sunday,American Horror Story,5,8,29,Male,1,
90290,2/10/2019,Sunday,American Horror Story,4,8,6,Female,0,1
85600,2/10/2019,Sunday,American Horror Story,5,4,19,Female,0,0
8444,2/10/2019,Sunday,American Horror Story,3,10,6,Male,0,1
115079,2/10/2019,Sunday,American Horror Story,1,8,6,Male,0,1
107023,2/10/2019,Sunday,American Horror Story,3,5,28,Female,1,1
107860,2/10/2019,Sunday,American Horror Story,4,1,13,Male,0,0
58276,2/10/2019,Sunday,American Horror Story,2,1,7,Male,0,0
76639,2/10/2019,Sunday,American Horror Story,1,2,8,Female,0,1
79976,2/10/2019,Sunday,American Horror Story,1,5,12,Female,0,1
20155,2/10/2019,Sunday,American Horror Story,1,6,29,Male,1,0
119812,2/10/2019,Sunday,American Horror Story,4,2,10,Male,0,1
88150,2/10/2019,Sunday,American Horror Story,4,7,25,Male,0,0
96511,2/10/2019,Sunday,American Horror Story,1,6,20,Male,0,1
115391,2/10/2019,Sunday,American Horror Story,4,1,21,Male,0,1
56234,2/10/2019,Sunday,American Horror Story,1,8,24,Male,0,0
116245,2/10/2019,Sunday,American Horror Story,3,2,30,Male,1,1
60847,2/10/2019,Sunday,American Horror Story,5,6,16,Female,0,1
10216,2/10/2019,Sunday,American Horror Story,3,9,10,Male,0,1
34705,2/10/2019,Sunday,American Horror Story,2,2,11,Female,0,0
84826,2/10/2019,Sunday,American Horror Story,4,1,14,Male,0,1
26752,2/10/2019,Sunday,American Horror Story,2,5,2,Male,0,0
80337,2/10/2019,Sunday,American Horror Story,1,10,18,Female,0,0
66597,2/10/2019,Sunday,American Horror Story,4,4,29,Male,1,1
66956,2/10/2019,Sunday,American Horror Story,2,4,11,Female,0,1
122844,2/10/2019,Sunday,American Horror Story,3,9,18,Female,0,1
71482,2/10/2019,Sunday,American Horror Story,2,6,10,Male,0,0
59911,2/10/2019,Sunday,American Horror Story,4,5,4,Male,0,0
38649,2/10/2019,Sunday,American Horror Story,3,5,9,Male,0,1
102758,2/10/2019,Sunday,American Horror Story,1,6,3,Female,0,0
72873,2/10/2019,Sunday,American Horror Story,1,8,17,Male,0,1
102393,2/10/2019,Sunday,American Horror Story,4,9,11,Female,0,0
121274,2/10/2019,Sunday,American Horror Story,3,1,27,Male,1,0
82527,2/10/2019,Sunday,American Horror Story,1,10,9,Male,0,1
87254,2/10/2019,Sunday,American Horror Story,4,10,7,Male,0,1
32929,2/10/2019,Sunday,American Horror Story,5,3,29,Female,1,0
102910,2/10/2019,Sunday,American Horror Story,3,9,27,Male,1,0
68713,2/10/2019,Sunday,American Horror Story,5,4,28,Female,1,0
34203,2/10/2019,Sunday,American Horror Story,5,7,10,Female,0,0
49114,2/10/2019,Sunday,American Horror Story,4,4,7,Male,0,0
63042,2/10/2019,Sunday,American Horror Story,1,7,25,Male,0,0
199,2/10/2019,Sunday,American Horror Story,5,2,19,Male,0,0
109090,2/10/2019,Sunday,American Horror Story,1,2,30,Male,1,1
105505,2/10/2019,Sunday,American Horror Story,2,10,7,Female,0,1
13009,2/10/2019,Sunday,American Horror Story,5,9,15,Female,0,1
123470,2/10/2019,Sunday,American Horror Story,3,2,7,Female,0,0
5523,2/10/2019,Sunday,American Horror Story,2,10,6,Female,0,1
50830,2/10/2019,Sunday,American Horror Story,2,1,16,Female,0,1
7481,2/10/2019,Sunday,American Horror Story,3,2,16,Female,0,1
102444,2/10/2019,Sunday,American Horror Story,3,4,22,Female,,1
88210,2/10/2019,Sunday,American Horror Story,1,1,5,Female,,1
4978,2/10/2019,Sunday,American Horror Story,1,4,5,Male,,0
18413,2/10/2019,Sunday,American Horror Story,2,8,3,Female,,1
4084,2/10/2019,Sunday,American Horror Story,3,4,7,Female,,0
95840,2/10/2019,Sunday,American Horror Story,5,5,1,Male,,0
34082,2/10/2019,Sunday,American Horror Story,5,3,19,Male,0,1
20331,2/10/2019,Sunday,American Horror Story,1,9,13,Female,0,1
76009,2/10/2019,Sunday,American Horror Story,4,5,28,Male,1,1
75439,2/10/2019,Sunday,American Horror Story,3,5,4,Male,0,0
80378,2/10/2019,Sunday,American Horror Story,2,10,15,Female,0,0
120185,2/10/2019,Sunday,American Horror Story,5,4,1,Male,0,0
5087,2/10/2019,Sunday,American Horror Story,3,3,15,Female,0,1
93768,2/10/2019,Sunday,American Horror Story,1,4,17,Male,0,0
87193,2/10/2019,Sunday,American Horror Story,1,10,20,Male,0,0
22696,2/10/2019,Sunday,American Horror Story,4,4,24,Male,0,1
91314,2/10/2019,Sunday,American Horror Story,2,5,17,Female,0,1
48354,2/10/2019,Sunday,American Horror Story,2,8,8,Female,0,0
47283,2/10/2019,Sunday,American Horror Story,1,8,3,Female,0,1
96125,2/10/2019,Sunday,American Horror Story,1,6,4,Female,0,1
59745,2/10/2019,Sunday,American Horror Story,2,1,2,Male,0,0
62991,2/10/2019,Sunday,American Horror Story,2,10,7,Female,0,0
63535,2/10/2019,Sunday,American Horror Story,2,1,15,Male,0,1
75907,2/10/2019,Sunday,American Horror Story,4,8,23,Female,0,0
24899,2/10/2019,Sunday,American Horror Story,5,6,2,Male,0,0
71217,2/10/2019,Sunday,American Horror Story,3,8,13,Male,0,1
21238,2/10/2019,Sunday,American Horror Story,4,2,13,Male,0,0
80490,2/10/2019,Sunday,American Horror Story,1,2,29,Female,1,0
110043,2/10/2019,Sunday,American Horror Story,4,6,23,Male,0,0
50501,2/10/2019,Sunday,American Horror Story,5,10,14,Female,0,1
16572,2/10/2019,Sunday,American Horror Story,3,8,8,Female,0,1
100586,2/10/2019,Sunday,American Horror Story,1,4,5,Male,0,1
4576,2/10/2019,Sunday,American Horror Story,3,10,28,Female,1,0
39968,2/10/2019,Sunday,American Horror Story,4,7,11,Male,0,0
116485,2/10/2019,Sunday,American Horror Story,1,4,19,Male,0,1
103881,2/10/2019,Sunday,American Horror Story,2,1,7,Female,0,1
43312,2/10/2019,Sunday,American Horror Story,4,9,8,Male,0,0
13520,2/10/2019,Sunday,American Horror Story,1,5,24,Female,0,1
32435,2/10/2019,Sunday,American Horror Story,5,1,19,Female,0,1
30497,2/10/2019,Sunday,American Horror Story,3,9,16,Female,0,0
36632,2/10/2019,Sunday,American Horror Story,3,1,13,Female,0,0
15093,2/10/2019,Sunday,American Horror Story,3,9,7,Female,0,0
109547,2/10/2019,Sunday,American Horror Story,1,4,7,Female,0,0
1881,2/10/2019,Sunday,American Horror Story,1,5,25,Male,0,1
40469,2/10/2019,Sunday,American Horror Story,4,2,25,Female,0,1
28654,2/10/2019,Sunday,American Horror Story,5,2,12,Male,0,1
112557,2/10/2019,Sunday,American Horror Story,4,2,19,Male,0,1
17818,2/11/2019,Monday,Stranger Things,1,6,20,Male,0,0
80609,2/11/2019,Monday,Stranger Things,2,9,5,Female,0,1
6867,2/11/2019,Monday,Stranger Things,1,1,43,Female,0,0
91418,2/11/2019,Monday,Stranger Things,1,8,30,Male,1,1
123401,2/11/2019,Monday,Stranger Things,1,2,42,Female,1,0
45713,2/11/2019,Monday,Stranger Things,2,4,11,Female,0,0
16969,2/11/2019,Monday,Stranger Things,2,2,29,Female,0,0
71278,2/11/2019,Monday,Stranger Things,1,7,53,Male,1,0
25691,2/11/2019,Monday,Stranger Things,1,8,19,Male,0,0
56779,2/11/2019,Monday,Stranger Things,1,7,12,Female,0,0
70414,2/11/2019,Monday,Stranger Things,2,3,57,,1,1
4245,2/11/2019,Monday,Stranger Things,1,5,3,,0,1
93041,2/11/2019,Monday,Stranger Things,1,4,60,,1,1
28005,2/11/2019,Monday,Stranger Things,2,7,52,,1,1
118891,2/11/2019,Monday,Stranger Things,2,8,45,,1,0
57260,2/11/2019,Monday,Stranger Things,2,9,42,,1,1
75418,2/11/2019,Monday,Stranger Things,2,1,50,,1,0
82995,2/11/2019,Monday,Stranger Things,1,6,1,,0,1
18030,2/11/2019,Monday,Stranger Things,2,9,31,,1,0
67066,2/11/2019,Monday,Stranger Things,2,1,14,,0,0
59067,2/11/2019,Monday,Stranger Things,1,4,5,,0,0
112605,2/11/2019,Monday,Stranger Things,1,7,41,,1,0
73640,2/11/2019,Monday,Stranger Things,2,7,60,,1,1
21877,2/11/2019,Monday,Stranger Things,2,6,42,,1,1
48693,2/11/2019,Monday,Stranger Things,2,8,30,,1,0
79947,2/11/2019,Monday,Stranger Things,1,5,44,,1,0
105748,2/11/2019,Monday,Stranger Things,2,6,42,,1,1
72893,2/11/2019,Monday,Stranger Things,2,2,16,,0,1
14369,2/11/2019,Monday,Stranger Things,2,10,37,,1,0
77391,2/11/2019,Monday,Stranger Things,1,7,17,,,0
25817,2/11/2019,Monday,Stranger Things,2,6,52,,,1
56670,2/11/2019,Monday,Stranger Things,2,3,24,Female,,1
95235,2/11/2019,Monday,Stranger Things,2,3,59,Male,,1
26577,2/11/2019,Monday,Stranger Things,2,9,1,Male,,1
104782,2/11/2019,Monday,Stranger Things,,9,39,Female,,0
121087,2/11/2019,Monday,Stranger Things,1,3,48,Male,,1
122496,2/11/2019,Monday,Stranger Things,2,9,51,Female,,1
4331,2/11/2019,Monday,Stranger Things,2,1,57,Male,,1
121633,2/11/2019,Monday,Stranger Things,2,2,35,Male,1,1
19450,2/11/2019,Monday,Stranger Things,1,2,57,Female,1,0
37543,2/11/2019,Monday,Stranger Things,1,4,26,Female,0,1
119829,2/11/2019,Monday,Stranger Things,2,6,44,Male,1,0
25907,2/11/2019,Monday,Stranger Things,2,5,10,Female,0,1
95034,2/11/2019,Monday,Stranger Things,1,7,23,Male,0,0
122980,2/11/2019,Monday,Stranger Things,2,1,34,Female,1,1
95894,2/11/2019,Monday,Stranger Things,2,10,34,Male,1,0
35197,2/11/2019,Monday,Stranger Things,2,9,25,Female,0,1
63383,2/11/2019,Monday,Stranger Things,2,5,55,Female,1,1
10401,2/11/2019,Monday,Stranger Things,2,1,8,Male,0,1
41559,2/11/2019,Monday,Stranger Things,1,1,10,Female,0,1
11027,2/11/2019,Monday,Stranger Things,2,4,50,Female,1,0
102894,2/11/2019,Monday,Stranger Things,2,10,20,Male,0,0
100134,2/11/2019,Monday,Stranger Things,2,9,18,Male,0,0
63690,2/11/2019,Monday,Stranger Things,1,2,23,Female,0,1
119035,2/11/2019,Monday,Stranger Things,2,5,46,Male,1,0
34028,2/11/2019,Monday,Stranger Things,1,8,39,Male,1,0
113016,2/11/2019,Monday,Stranger Things,2,4,27,Female,0,0
43731,2/11/2019,Monday,Stranger Things,2,2,2,Male,0,0
79197,2/11/2019,Monday,Stranger Things,2,4,57,Female,1,0
84267,2/11/2019,Monday,Stranger Things,2,8,27,Female,0,1
42313,2/11/2019,Monday,Stranger Things,2,8,14,Male,0,1
113670,2/11/2019,Monday,Stranger Things,2,5,28,Male,0,0
15516,2/11/2019,Monday,Stranger Things,2,3,30,Female,1,0
120654,2/11/2019,Monday,Stranger Things,2,8,32,Female,1,0
11158,2/11/2019,Monday,Stranger Things,1,5,20,Male,0,1
36317,2/11/2019,Monday,Stranger Things,2,9,56,Male,1,0
122516,2/11/2019,Monday,Stranger Things,1,9,14,Female,0,1
122592,2/11/2019,Monday,Stranger Things,2,7,36,Female,1,1
52602,2/11/2019,Monday,Stranger Things,2,10,18,Female,0,1
96288,2/11/2019,Monday,Stranger Things,1,1,10,Male,0,0
97365,2/11/2019,Monday,Stranger Things,1,1,42,Male,1,0
24562,2/11/2019,Monday,Stranger Things,2,10,14,Male,0,1
46431,2/11/2019,Monday,Stranger Things,2,7,11,Female,0,1
59038,2/11/2019,Monday,Stranger Things,2,2,15,Female,0,1
29397,2/11/2019,Monday,Stranger Things,2,10,27,Female,0,0
101131,2/11/2019,Monday,Stranger Things,2,9,2,Male,0,0
94877,2/11/2019,Monday,Stranger Things,2,1,52,Female,1,0
107956,2/11/2019,Monday,Stranger Things,2,9,26,Male,0,0
64855,2/11/2019,Monday,Stranger Things,2,4,23,Female,0,1
55382,2/11/2019,Monday,Stranger Things,2,1,60,Male,1,1
29700,2/11/2019,Monday,Stranger Things,2,7,8,Female,0,0
72730,2/11/2019,Monday,Stranger Things,2,9,40,Male,1,1
83836,2/11/2019,Monday,Stranger Things,2,6,53,Female,1,0
94014,2/11/2019,Monday,Stranger Things,1,10,22,Female,0,1
21078,2/11/2019,Monday,Stranger Things,2,8,58,Female,1,0
20059,2/11/2019,Monday,Stranger Things,1,9,57,Female,1,0
33944,2/11/2019,Monday,Stranger Things,2,8,12,Male,0,0
85561,2/11/2019,Monday,Stranger Things,1,4,51,Male,1,1
104436,2/11/2019,Monday,Stranger Things,2,7,12,Male,0,1
54280,2/11/2019,Monday,Stranger Things,1,8,9,Male,0,0
123859,2/11/2019,Monday,Stranger Things,1,8,43,Male,1,1
114576,2/11/2019,Monday,Stranger Things,2,8,43,Male,1,1
83144,2/11/2019,Monday,Stranger Things,1,4,11,Male,0,0
47580,2/11/2019,Monday,Stranger Things,2,5,56,Female,1,1
123193,2/11/2019,Monday,Stranger Things,1,5,32,Female,1,1
38478,2/11/2019,Monday,Stranger Things,2,8,5,Male,0,1
11956,2/11/2019,Monday,Stranger Things,2,2,49,Male,1,0
100285,2/11/2019,Monday,Stranger Things,1,5,52,Male,1,0
23616,2/11/2019,Monday,Stranger Things,2,2,2,Male,0,1
92514,2/11/2019,Monday,Stranger Things,1,5,24,Female,0,1
14144,2/11/2019,Monday,Stranger Things,2,2,45,Female,1,0
24860,2/11/2019,Monday,Stranger Things,2,4,35,Male,1,0
11270,2/11/2019,Monday,Stranger Things,1,4,5,Male,0,1
